product_id,product_name,category,brand
P00011,Fitness Band,Sports & Outdoors,UrbanStyle
P00004,USB-C Charger,Electronics,ReadMore
P00016,Air Fryer,Sports & Outdoors,FitLife
P00009,Portable SSD 1TB,Clothing,UrbanStyle
P00003,Smartphone Case,Books,ReadMore
P00022,Water Bottle,Toys & Games,ReadMore
P00002,Bluetooth Speaker,Sports & Outdoors,NexPro
P00028,Jeans,Electronics,Apex
P00050,Novel Bestseller,Clothing,CoreTech
P00019,LED Desk Lamp,Clothing,Apex
P00042,Projector Mini,Sports & Outdoors,KiddoFun
P00031,Kids Toy Car,Clothing,NexPro
P00038,External HDD 2TB,Books,FitLife
P00007,Mechanical Keyboard,Sports & Outdoors,FitLife
P00004,USB-C Charger,Toys & Games,UrbanStyle
P00026,Sunglasses,Toys & Games,FitLife
P00030,Dress Shirt,Toys & Games,UrbanStyle
P00008,4K Monitor,Home & Kitchen,Zenith
P00008,4K Monitor,Books,ReadMore
P00011,Fitness Band,Home & Kitchen,KiddoFun
P00050,Novel Bestseller,Sports & Outdoors,Apex
P00021,Backpack,Home & Kitchen,BrightLux
P00030,Dress Shirt,Home & Kitchen,ReadMore
P00007,Mechanical Keyboard,Clothing,KiddoFun
P00022,Water Bottle,Sports & Outdoors,BrightLux
P00036,Smart Light Bulb,Home & Kitchen,BrightLux
P00003,Smartphone Case,Electronics,Apex
P00008,4K Monitor,Home & Kitchen,BrightLux
P00020,Office Chair,Home & Kitchen,BrightLux
P00033,Puzzle 1000pc,Books,ReadMore
P00046,Car Charger,Toys & Games,NexPro
P00005,Laptop Sleeve,Clothing,KiddoFun
P00011,Fitness Band,Electronics,NexPro
P00024,Yoga Mat,Home & Kitchen,NexPro
P00014,Drone Mini,Clothing,KiddoFun
P00021,Backpack,Toys & Games,Apex
P00036,Smart Light Bulb,Home & Kitchen,Zenith
P00044,Power Bank 20000mAh,Electronics,KiddoFun
P00016,Air Fryer,Clothing,Apex
P00009,Portable SSD 1TB,Clothing,FitLife
P00027,Winter Jacket,Clothing,HomeEase
P00050,Novel Bestseller,Electronics,BrightLux
P00024,Yoga Mat,Toys & Games,CoreTech
P00028,Jeans,Books,ReadMore
P00017,Electric Kettle,Sports & Outdoors,Zenith
P00015,Instant Pot,Clothing,KiddoFun
P00029,T-Shirt,Clothing,KiddoFun
P00049,Children's Book,Books,HomeEase
P00018,Vacuum Cleaner,Books,HomeEase
P00042,Projector Mini,Electronics,Zenith
P00018,Vacuum Cleaner,Electronics,NexPro
P00029,T-Shirt,Sports & Outdoors,HomeEase
P00001,Wireless Earbuds,Books,HomeEase
P00012,Noise Cancelling Headphones,Electronics,BrightLux
P00006,Gaming Mouse,Electronics,UrbanStyle
P00043,HDMI Cable 2m,Clothing,NexPro
P00043,HDMI Cable 2m,Electronics,Zenith
P00032,Board Game,Home & Kitchen,HomeEase
P00045,Phone Tripod,Toys & Games,KiddoFun
P00010,Smartwatch,Toys & Games,HomeEase
P00032,Board Game,Sports & Outdoors,HomeEase
P00046,Car Charger,Clothing,Apex
P00011,Fitness Band,Toys & Games,KiddoFun
P00029,T-Shirt,Toys & Games,UrbanStyle
P00027,Winter Jacket,Toys & Games,Apex
P00037,Router,Home & Kitchen,BrightLux
P00048,Wireless Charger,Clothing,ReadMore
P00007,Mechanical Keyboard,Books,KiddoFun
P00025,Running Shoes,Books,UrbanStyle
P00045,Phone Tripod,Books,Apex
P00011,Fitness Band,Electronics,ReadMore
P00008,4K Monitor,Clothing,CoreTech
P00016,Air Fryer,Electronics,FitLife
P00002,Bluetooth Speaker,Toys & Games,UrbanStyle
P00002,Bluetooth Speaker,Sports & Outdoors,ReadMore
P00036,Smart Light Bulb,Home & Kitchen,FitLife
P00001,Wireless Earbuds,Electronics,NexPro
P00032,Board Game,Toys & Games,BrightLux
P00024,Yoga Mat,Home & Kitchen,HomeEase
P00044,Power Bank 20000mAh,Books,UrbanStyle
P00011,Fitness Band,Toys & Games,HomeEase
P00043,HDMI Cable 2m,Clothing,NexPro
P00032,Board Game,Books,NexPro
P00016,Air Fryer,Home & Kitchen,CoreTech
P00028,Jeans,Sports & Outdoors,UrbanStyle
P00013,Action Camera,Clothing,HomeEase
P00016,Air Fryer,Books,Zenith
P00002,Bluetooth Speaker,Clothing,ReadMore
P00042,Projector Mini,Books,Zenith
P00040,Microphone,Toys & Games,ReadMore
P00002,Bluetooth Speaker,Books,KiddoFun
P00040,Microphone,Clothing,CoreTech
P00050,Novel Bestseller,Home & Kitchen,UrbanStyle
P00037,Router,Sports & Outdoors,Zenith
P00014,Drone Mini,Books,BrightLux
P00045,Phone Tripod,Clothing,ReadMore
P00033,Puzzle 1000pc,Electronics,HomeEase
P00010,Smartwatch,Electronics,FitLife
P00015,Instant Pot,Electronics,HomeEase
P00043,HDMI Cable 2m,Electronics,HomeEase
P00022,Water Bottle,Clothing,Apex
P00004,USB-C Charger,Books,CoreTech
P00016,Air Fryer,Home & Kitchen,Apex
P00049,Children's Book,Sports & Outdoors,ReadMore
P00008,4K Monitor,Books,Zenith
P00021,Backpack,Home & Kitchen,FitLife
P00020,Office Chair,Home & Kitchen,HomeEase
P00047,Memory Card 128GB,Electronics,KiddoFun
P00025,Running Shoes,Sports & Outdoors,CoreTech
P00040,Microphone,Sports & Outdoors,FitLife
P00030,Dress Shirt,Electronics,ReadMore
P00009,Portable SSD 1TB,Toys & Games,ReadMore
P00028,Jeans,Sports & Outdoors,HomeEase
P00017,Electric Kettle,Electronics,UrbanStyle
P00008,4K Monitor,Home & Kitchen,FitLife
P00019,LED Desk Lamp,Clothing,NexPro
P00012,Noise Cancelling Headphones,Home & Kitchen,Zenith
P00011,Fitness Band,Clothing,UrbanStyle
P00039,Graphic Tablet,Toys & Games,FitLife
P00028,Jeans,Clothing,FitLife
P00025,Running Shoes,Toys & Games,CoreTech
P00033,Puzzle 1000pc,Books,HomeEase
P00001,Wireless Earbuds,Clothing,CoreTech
P00045,Phone Tripod,Sports & Outdoors,FitLife
P00026,Sunglasses,Sports & Outdoors,CoreTech
P00020,Office Chair,Books,CoreTech
P00044,Power Bank 20000mAh,Sports & Outdoors,BrightLux
P00016,Air Fryer,Toys & Games,BrightLux
P00043,HDMI Cable 2m,Toys & Games,ReadMore
P00046,Car Charger,Sports & Outdoors,KiddoFun
P00016,Air Fryer,Clothing,ReadMore
P00035,Desk Plant,Toys & Games,FitLife
P00047,Memory Card 128GB,Clothing,HomeEase
P00030,Dress Shirt,Books,CoreTech
P00028,Jeans,Clothing,Apex
P00005,Laptop Sleeve,Toys & Games,CoreTech
P00001,Wireless Earbuds,Home & Kitchen,FitLife
P00037,Router,Clothing,NexPro
P00045,Phone Tripod,Clothing,UrbanStyle
P00016,Air Fryer,Electronics,FitLife
P00022,Water Bottle,Books,Zenith
P00047,Memory Card 128GB,Clothing,ReadMore
P00042,Projector Mini,Books,HomeEase
P00034,Desk Organizer,Sports & Outdoors,HomeEase
P00045,Phone Tripod,Clothing,Zenith
P00033,Puzzle 1000pc,Toys & Games,UrbanStyle
P00023,Cookware Set,Electronics,HomeEase
P00039,Graphic Tablet,Books,NexPro
P00022,Water Bottle,Books,BrightLux
P00037,Router,Home & Kitchen,BrightLux
P00007,Mechanical Keyboard,Electronics,BrightLux
P00032,Board Game,Home & Kitchen,KiddoFun
P00028,Jeans,Toys & Games,BrightLux
P00012,Noise Cancelling Headphones,Clothing,ReadMore
P00023,Cookware Set,Electronics,UrbanStyle
P00048,Wireless Charger,Toys & Games,Apex
P00016,Air Fryer,Electronics,UrbanStyle
P00044,Power Bank 20000mAh,Clothing,NexPro
P00048,Wireless Charger,Books,BrightLux
P00033,Puzzle 1000pc,Electronics,ReadMore
P00014,Drone Mini,Home & Kitchen,CoreTech
P00006,Gaming Mouse,Books,Zenith
P00038,External HDD 2TB,Sports & Outdoors,FitLife
P00016,Air Fryer,Books,NexPro
P00047,Memory Card 128GB,Books,Apex
P00040,Microphone,Toys & Games,UrbanStyle
P00013,Action Camera,Sports & Outdoors,ReadMore
P00026,Sunglasses,Home & Kitchen,FitLife
P00036,Smart Light Bulb,Home & Kitchen,CoreTech
P00022,Water Bottle,Electronics,UrbanStyle
P00034,Desk Organizer,Clothing,HomeEase
P00027,Winter Jacket,Books,CoreTech
P00020,Office Chair,Toys & Games,FitLife
P00004,USB-C Charger,Electronics,ReadMore
P00015,Instant Pot,Sports & Outdoors,KiddoFun
P00017,Electric Kettle,Sports & Outdoors,UrbanStyle
P00032,Board Game,Home & Kitchen,BrightLux
P00048,Wireless Charger,Toys & Games,ReadMore
P00013,Action Camera,Clothing,KiddoFun
P00012,Noise Cancelling Headphones,Home & Kitchen,CoreTech
P00048,Wireless Charger,Clothing,Apex
P00040,Microphone,Sports & Outdoors,CoreTech
P00032,Board Game,Home & Kitchen,BrightLux
P00011,Fitness Band,Home & Kitchen,ReadMore
P00022,Water Bottle,Electronics,BrightLux
P00037,Router,Sports & Outdoors,HomeEase
P00045,Phone Tripod,Home & Kitchen,ReadMore
P00045,Phone Tripod,Home & Kitchen,NexPro
P00023,Cookware Set,Home & Kitchen,Zenith
P00018,Vacuum Cleaner,Sports & Outdoors,HomeEase
P00027,Winter Jacket,Sports & Outdoors,CoreTech
P00044,Power Bank 20000mAh,Electronics,Apex
P00002,Bluetooth Speaker,Clothing,KiddoFun
P00013,Action Camera,Home & Kitchen,UrbanStyle
P00008,4K Monitor,Home & Kitchen,BrightLux
P00025,Running Shoes,Clothing,NexPro
P00021,Backpack,Clothing,KiddoFun
P00006,Gaming Mouse,Toys & Games,BrightLux
P00013,Action Camera,Electronics,Zenith
P00034,Desk Organizer,Home & Kitchen,NexPro
P00032,Board Game,Books,FitLife
P00049,Children's Book,Sports & Outdoors,BrightLux
P00013,Action Camera,Books,ReadMore
P00005,Laptop Sleeve,Clothing,FitLife
P00008,4K Monitor,Home & Kitchen,Zenith
P00005,Laptop Sleeve,Books,CoreTech
P00017,Electric Kettle,Sports & Outdoors,ReadMore
P00050,Novel Bestseller,Clothing,Zenith
P00008,4K Monitor,Clothing,FitLife
P00037,Router,Electronics,Zenith
P00036,Smart Light Bulb,Sports & Outdoors,BrightLux
P00005,Laptop Sleeve,Books,NexPro
P00035,Desk Plant,Toys & Games,Zenith
P00027,Winter Jacket,Books,Zenith
P00015,Instant Pot,Home & Kitchen,BrightLux
P00037,Router,Toys & Games,HomeEase
P00038,External HDD 2TB,Electronics,ReadMore
P00019,LED Desk Lamp,Toys & Games,UrbanStyle
P00011,Fitness Band,Electronics,NexPro
P00008,4K Monitor,Books,KiddoFun
P00024,Yoga Mat,Toys & Games,Zenith
P00038,External HDD 2TB,Electronics,HomeEase
P00003,Smartphone Case,Home & Kitchen,Zenith
P00048,Wireless Charger,Home & Kitchen,ReadMore
P00040,Microphone,Books,NexPro
P00012,Noise Cancelling Headphones,Books,BrightLux
P00031,Kids Toy Car,Toys & Games,BrightLux
P00039,Graphic Tablet,Sports & Outdoors,FitLife
P00027,Winter Jacket,Books,UrbanStyle
P00040,Microphone,Books,Apex
P00030,Dress Shirt,Home & Kitchen,UrbanStyle
P00022,Water Bottle,Clothing,BrightLux
P00039,Graphic Tablet,Home & Kitchen,CoreTech
P00047,Memory Card 128GB,Home & Kitchen,UrbanStyle
P00021,Backpack,Electronics,HomeEase
P00013,Action Camera,Books,UrbanStyle
P00014,Drone Mini,Home & Kitchen,BrightLux
P00042,Projector Mini,Toys & Games,ReadMore
P00001,Wireless Earbuds,Sports & Outdoors,FitLife
P00042,Projector Mini,Toys & Games,FitLife
P00035,Desk Plant,Clothing,HomeEase
P00004,USB-C Charger,Books,HomeEase
P00031,Kids Toy Car,Electronics,ReadMore
P00045,Phone Tripod,Clothing,FitLife
P00031,Kids Toy Car,Home & Kitchen,ReadMore
P00022,Water Bottle,Clothing,UrbanStyle
P00030,Dress Shirt,Home & Kitchen,ReadMore
P00003,Smartphone Case,Clothing,KiddoFun
P00037,Router,Books,UrbanStyle
P00041,Webcam Full HD,Sports & Outdoors,KiddoFun
P00022,Water Bottle,Clothing,KiddoFun
P00005,Laptop Sleeve,Electronics,ReadMore
P00029,T-Shirt,Books,BrightLux
P00005,Laptop Sleeve,Clothing,UrbanStyle
P00040,Microphone,Books,NexPro
P00039,Graphic Tablet,Sports & Outdoors,BrightLux
P00032,Board Game,Electronics,CoreTech
P00025,Running Shoes,Sports & Outdoors,UrbanStyle
P00040,Microphone,Sports & Outdoors,ReadMore
P00023,Cookware Set,Sports & Outdoors,ReadMore
P00006,Gaming Mouse,Electronics,BrightLux
P00022,Water Bottle,Home & Kitchen,ReadMore
P00038,External HDD 2TB,Clothing,ReadMore
P00039,Graphic Tablet,Electronics,Apex
P00040,Microphone,Electronics,NexPro
P00048,Wireless Charger,Electronics,HomeEase
P00014,Drone Mini,Toys & Games,UrbanStyle
P00047,Memory Card 128GB,Books,Apex
P00032,Board Game,Books,ReadMore
P00018,Vacuum Cleaner,Electronics,UrbanStyle
P00022,Water Bottle,Toys & Games,CoreTech
P00040,Microphone,Clothing,HomeEase
P00010,Smartwatch,Home & Kitchen,FitLife
P00006,Gaming Mouse,Books,KiddoFun
P00014,Drone Mini,Toys & Games,BrightLux
P00036,Smart Light Bulb,Sports & Outdoors,NexPro
P00016,Air Fryer,Books,Zenith
P00018,Vacuum Cleaner,Home & Kitchen,ReadMore
P00001,Wireless Earbuds,Sports & Outdoors,CoreTech
P00018,Vacuum Cleaner,Toys & Games,Zenith
P00040,Microphone,Home & Kitchen,Zenith
P00001,Wireless Earbuds,Books,BrightLux
P00041,Webcam Full HD,Toys & Games,NexPro
P00030,Dress Shirt,Home & Kitchen,Zenith
P00007,Mechanical Keyboard,Clothing,CoreTech
P00036,Smart Light Bulb,Electronics,BrightLux
P00037,Router,Sports & Outdoors,Zenith
P00013,Action Camera,Home & Kitchen,Apex
P00050,Novel Bestseller,Clothing,UrbanStyle
P00042,Projector Mini,Home & Kitchen,CoreTech
P00044,Power Bank 20000mAh,Toys & Games,ReadMore
P00049,Children's Book,Electronics,ReadMore
P00019,LED Desk Lamp,Sports & Outdoors,UrbanStyle
P00022,Water Bottle,Home & Kitchen,ReadMore
P00033,Puzzle 1000pc,Electronics,BrightLux
P00010,Smartwatch,Toys & Games,BrightLux
P00031,Kids Toy Car,Clothing,CoreTech
P00023,Cookware Set,Sports & Outdoors,NexPro
P00020,Office Chair,Electronics,Zenith
P00045,Phone Tripod,Toys & Games,NexPro
P00041,Webcam Full HD,Clothing,KiddoFun
P00034,Desk Organizer,Clothing,KiddoFun
P00014,Drone Mini,Books,Zenith
P00019,LED Desk Lamp,Clothing,UrbanStyle
P00045,Phone Tripod,Clothing,NexPro
P00049,Children's Book,Electronics,UrbanStyle
P00048,Wireless Charger,Electronics,Apex
P00010,Smartwatch,Sports & Outdoors,UrbanStyle
P00027,Winter Jacket,Clothing,CoreTech
P00048,Wireless Charger,Home & Kitchen,ReadMore
P00022,Water Bottle,Sports & Outdoors,KiddoFun
P00018,Vacuum Cleaner,Books,CoreTech
P00020,Office Chair,Home & Kitchen,Zenith
P00025,Running Shoes,Books,NexPro
P00044,Power Bank 20000mAh,Books,ReadMore
P00019,LED Desk Lamp,Sports & Outdoors,UrbanStyle
P00034,Desk Organizer,Home & Kitchen,CoreTech
P00011,Fitness Band,Sports & Outdoors,Zenith
P00030,Dress Shirt,Clothing,CoreTech
P00033,Puzzle 1000pc,Clothing,UrbanStyle
P00022,Water Bottle,Electronics,KiddoFun
P00040,Microphone,Home & Kitchen,HomeEase
P00025,Running Shoes,Home & Kitchen,ReadMore
P00038,External HDD 2TB,Home & Kitchen,NexPro
P00038,External HDD 2TB,Books,Apex
P00002,Bluetooth Speaker,Clothing,HomeEase
P00003,Smartphone Case,Books,HomeEase
P00013,Action Camera,Clothing,UrbanStyle
P00037,Router,Sports & Outdoors,FitLife
P00005,Laptop Sleeve,Toys & Games,NexPro
P00041,Webcam Full HD,Sports & Outdoors,CoreTech
P00019,LED Desk Lamp,Sports & Outdoors,BrightLux
P00008,4K Monitor,Sports & Outdoors,CoreTech
P00029,T-Shirt,Books,KiddoFun
P00022,Water Bottle,Clothing,BrightLux
P00041,Webcam Full HD,Electronics,FitLife
P00036,Smart Light Bulb,Clothing,Apex
P00047,Memory Card 128GB,Toys & Games,Zenith
P00048,Wireless Charger,Clothing,FitLife
P00001,Wireless Earbuds,Books,Apex
P00039,Graphic Tablet,Home & Kitchen,Apex
P00012,Noise Cancelling Headphones,Electronics,BrightLux
P00007,Mechanical Keyboard,Sports & Outdoors,ReadMore
P00047,Memory Card 128GB,Clothing,BrightLux
P00036,Smart Light Bulb,Home & Kitchen,BrightLux
P00015,Instant Pot,Books,Apex
P00006,Gaming Mouse,Electronics,ReadMore
P00041,Webcam Full HD,Electronics,CoreTech
P00024,Yoga Mat,Sports & Outdoors,HomeEase
P00013,Action Camera,Electronics,Zenith
P00008,4K Monitor,Books,FitLife
P00027,Winter Jacket,Home & Kitchen,BrightLux
P00002,Bluetooth Speaker,Toys & Games,FitLife
P00011,Fitness Band,Home & Kitchen,FitLife
P00032,Board Game,Books,Zenith
P00041,Webcam Full HD,Books,KiddoFun
P00047,Memory Card 128GB,Sports & Outdoors,UrbanStyle
P00020,Office Chair,Electronics,UrbanStyle
P00049,Children's Book,Sports & Outdoors,HomeEase
P00014,Drone Mini,Books,NexPro
P00042,Projector Mini,Books,FitLife
P00007,Mechanical Keyboard,Electronics,ReadMore
P00023,Cookware Set,Electronics,CoreTech
P00003,Smartphone Case,Electronics,ReadMore
P00012,Noise Cancelling Headphones,Clothing,HomeEase
P00038,External HDD 2TB,Home & Kitchen,Apex
P00045,Phone Tripod,Clothing,Apex
P00043,HDMI Cable 2m,Toys & Games,UrbanStyle
P00024,Yoga Mat,Books,UrbanStyle
P00034,Desk Organizer,Books,UrbanStyle
P00031,Kids Toy Car,Sports & Outdoors,CoreTech
P00012,Noise Cancelling Headphones,Electronics,BrightLux
P00050,Novel Bestseller,Sports & Outdoors,NexPro
P00019,LED Desk Lamp,Home & Kitchen,CoreTech
P00020,Office Chair,Books,FitLife
P00020,Office Chair,Books,BrightLux
P00042,Projector Mini,Books,Zenith
P00038,External HDD 2TB,Home & Kitchen,ReadMore
P00038,External HDD 2TB,Sports & Outdoors,FitLife
P00047,Memory Card 128GB,Electronics,BrightLux
P00041,Webcam Full HD,Clothing,UrbanStyle
P00050,Novel Bestseller,Toys & Games,HomeEase
P00006,Gaming Mouse,Sports & Outdoors,NexPro
P00036,Smart Light Bulb,Books,CoreTech
P00001,Wireless Earbuds,Sports & Outdoors,FitLife
P00021,Backpack,Books,FitLife
P00005,Laptop Sleeve,Clothing,Apex
P00013,Action Camera,Electronics,Apex
P00030,Dress Shirt,Home & Kitchen,KiddoFun
P00007,Mechanical Keyboard,Electronics,KiddoFun
P00035,Desk Plant,Sports & Outdoors,BrightLux
P00014,Drone Mini,Toys & Games,NexPro
P00010,Smartwatch,Toys & Games,KiddoFun
P00038,External HDD 2TB,Toys & Games,HomeEase
P00024,Yoga Mat,Books,NexPro
P00044,Power Bank 20000mAh,Electronics,FitLife
P00018,Vacuum Cleaner,Books,NexPro
P00041,Webcam Full HD,Sports & Outdoors,NexPro
P00037,Router,Electronics,Apex
P00004,USB-C Charger,Home & Kitchen,FitLife
P00025,Running Shoes,Electronics,KiddoFun
P00040,Microphone,Sports & Outdoors,CoreTech
P00050,Novel Bestseller,Toys & Games,KiddoFun
P00048,Wireless Charger,Electronics,FitLife
P00018,Vacuum Cleaner,Home & Kitchen,HomeEase
P00022,Water Bottle,Electronics,FitLife
P00011,Fitness Band,Toys & Games,KiddoFun
P00031,Kids Toy Car,Electronics,BrightLux
P00029,T-Shirt,Home & Kitchen,FitLife
P00025,Running Shoes,Sports & Outdoors,FitLife
P00029,T-Shirt,Sports & Outdoors,ReadMore
P00009,Portable SSD 1TB,Home & Kitchen,ReadMore
P00006,Gaming Mouse,Home & Kitchen,FitLife
P00007,Mechanical Keyboard,Home & Kitchen,NexPro
P00016,Air Fryer,Electronics,Zenith
P00010,Smartwatch,Electronics,NexPro
P00048,Wireless Charger,Clothing,Apex
P00025,Running Shoes,Books,CoreTech
P00023,Cookware Set,Home & Kitchen,NexPro
P00038,External HDD 2TB,Electronics,HomeEase
P00010,Smartwatch,Home & Kitchen,FitLife
P00041,Webcam Full HD,Electronics,HomeEase
P00042,Projector Mini,Clothing,Zenith
P00004,USB-C Charger,Home & Kitchen,Zenith
P00020,Office Chair,Clothing,Zenith
P00015,Instant Pot,Home & Kitchen,KiddoFun
P00034,Desk Organizer,Electronics,BrightLux
P00011,Fitness Band,Books,Zenith
P00045,Phone Tripod,Electronics,CoreTech
P00014,Drone Mini,Toys & Games,KiddoFun
P00036,Smart Light Bulb,Books,UrbanStyle
P00010,Smartwatch,Books,NexPro
P00008,4K Monitor,Clothing,FitLife
P00033,Puzzle 1000pc,Clothing,Zenith
P00013,Action Camera,Electronics,BrightLux
P00045,Phone Tripod,Electronics,CoreTech
P00047,Memory Card 128GB,Electronics,FitLife
P00010,Smartwatch,Electronics,Apex
P00021,Backpack,Home & Kitchen,Apex
P00048,Wireless Charger,Electronics,ReadMore
P00015,Instant Pot,Electronics,Apex
P00032,Board Game,Sports & Outdoors,KiddoFun
P00039,Graphic Tablet,Clothing,Apex
P00043,HDMI Cable 2m,Sports & Outdoors,UrbanStyle
P00049,Children's Book,Clothing,KiddoFun
P00021,Backpack,Clothing,Apex
P00001,Wireless Earbuds,Sports & Outdoors,HomeEase
P00002,Bluetooth Speaker,Toys & Games,UrbanStyle
P00036,Smart Light Bulb,Clothing,Zenith
P00003,Smartphone Case,Home & Kitchen,Apex
P00042,Projector Mini,Books,CoreTech
P00002,Bluetooth Speaker,Books,BrightLux
P00021,Backpack,Books,KiddoFun
P00029,T-Shirt,Sports & Outdoors,ReadMore
P00038,External HDD 2TB,Books,Zenith
P00033,Puzzle 1000pc,Toys & Games,HomeEase
P00004,USB-C Charger,Clothing,Zenith
P00017,Electric Kettle,Electronics,Zenith
P00035,Desk Plant,Books,BrightLux
P00011,Fitness Band,Electronics,CoreTech
P00017,Electric Kettle,Sports & Outdoors,BrightLux
P00033,Puzzle 1000pc,Clothing,Apex
P00048,Wireless Charger,Electronics,UrbanStyle
P00045,Phone Tripod,Home & Kitchen,CoreTech
P00048,Wireless Charger,Books,ReadMore
P00003,Smartphone Case,Books,BrightLux
P00041,Webcam Full HD,Home & Kitchen,Apex
P00006,Gaming Mouse,Toys & Games,Zenith
P00015,Instant Pot,Electronics,HomeEase
P00031,Kids Toy Car,Toys & Games,ReadMore
P00010,Smartwatch,Sports & Outdoors,Apex
P00042,Projector Mini,Home & Kitchen,UrbanStyle
P00031,Kids Toy Car,Clothing,Zenith
P00012,Noise Cancelling Headphones,Toys & Games,NexPro
P00012,Noise Cancelling Headphones,Books,Apex
P00033,Puzzle 1000pc,Home & Kitchen,KiddoFun
P00040,Microphone,Clothing,CoreTech
P00019,LED Desk Lamp,Electronics,KiddoFun
P00003,Smartphone Case,Toys & Games,Apex
P00028,Jeans,Toys & Games,NexPro
P00006,Gaming Mouse,Clothing,UrbanStyle
P00010,Smartwatch,Clothing,KiddoFun
P00007,Mechanical Keyboard,Sports & Outdoors,Apex
P00013,Action Camera,Sports & Outdoors,ReadMore
P00027,Winter Jacket,Books,ReadMore
P00047,Memory Card 128GB,Home & Kitchen,FitLife
P00042,Projector Mini,Sports & Outdoors,KiddoFun
P00027,Winter Jacket,Books,KiddoFun
P00028,Jeans,Sports & Outdoors,KiddoFun
P00019,LED Desk Lamp,Home & Kitchen,Apex
P00042,Projector Mini,Sports & Outdoors,CoreTech
P00010,Smartwatch,Books,UrbanStyle
P00040,Microphone,Toys & Games,NexPro
P00044,Power Bank 20000mAh,Books,UrbanStyle
P00015,Instant Pot,Sports & Outdoors,HomeEase
P00030,Dress Shirt,Home & Kitchen,CoreTech
P00018,Vacuum Cleaner,Clothing,ReadMore
P00012,Noise Cancelling Headphones,Electronics,FitLife
P00039,Graphic Tablet,Electronics,Apex
P00008,4K Monitor,Sports & Outdoors,HomeEase
P00048,Wireless Charger,Clothing,Apex
P00017,Electric Kettle,Home & Kitchen,HomeEase
P00021,Backpack,Books,Zenith
P00044,Power Bank 20000mAh,Sports & Outdoors,UrbanStyle
P00033,Puzzle 1000pc,Clothing,HomeEase
P00016,Air Fryer,Electronics,FitLife
P00033,Puzzle 1000pc,Clothing,UrbanStyle
P00020,Office Chair,Home & Kitchen,KiddoFun
P00026,Sunglasses,Sports & Outdoors,KiddoFun
P00044,Power Bank 20000mAh,Electronics,NexPro
P00040,Microphone,Toys & Games,HomeEase
